"dispnum","dispnum4","ccode","stabb","stday","stmon","styear","endday","endmon","endyear","sidea","revstate","revtype1","revtype2","fatality","fatalpre","hiact","hostlev","orig","version"
4305,-9,625,"SUD",30,10,2001,30,10,2001,0,0,0,0,0,0,0,1,1,"gml-2.1"
4306,-9,471,"CAO",1,3,2001,6,3,2001,0,0,0,0,0,0,0,1,1,"gml-2.1"
4306,-9,482,"CEN",1,3,2001,6,3,2001,1,1,1,0,0,0,14,4,1,"gml-2.1"
4307,-9,490,"DRC",14,4,1994,-9,9,1994,1,0,0,0,0,0,14,4,1,"gml-2.1"
4307,-9,551,"ZAM",14,4,1994,-9,9,1994,0,0,0,0,0,0,0,1,1,"gml-2.1"
4308,-9,432,"MLI",8,2,1993,8,2,1993,0,0,0,0,0,0,17,4,1,"gml-2.1"
4308,-9,436,"NIR",8,2,1993,8,2,1993,1,0,0,0,1,6,17,4,1,"gml-2.1"
4309,-9,437,"CDI",4,3,1996,4,9,1996,0,0,0,0,0,0,0,1,1,"gml-2.1"
4309,-9,438,"GUI",4,3,1996,4,9,1996,1,1,1,0,0,0,14,4,1,"gml-2.1"
4310,-9,500,"UGA",26,3,2001,30,10,2001,1,0,0,0,0,0,11,3,1,"gml-2.1"
4310,-9,517,"RWA",26,3,2001,30,10,2001,0,0,0,0,0,0,0,1,1,"gml-2.1"
4312,-9,434,"BEN",29,4,2000,1,5,2000,0,0,0,0,0,0,0,1,1,"gml-2.1"
4312,-9,436,"NIR",29,4,2000,1,5,2000,1,1,1,0,0,0,14,4,1,"gml-2.1"
4313,-9,750,"IND",29,4,2001,30,4,2001,1,1,2,0,0,0,11,3,1,"gml-2.1"
4313,-9,771,"BNG",29,4,2001,30,4,2001,0,0,0,0,0,0,0,1,1,"gml-2.1"
4314,-9,775,"MYA",10,2,2001,29,4,2001,1,0,0,0,2,-9,17,4,1,"gml-2.1"
4314,-9,800,"THI",10,2,2001,29,4,2001,0,1,2,0,0,0,17,4,1,"gml-2.1"
4315,-9,640,"TUR",20,5,1997,-9,5,1997,0,0,0,0,0,0,0,1,1,"gml-2.1"
4315,-9,652,"SYR",20,5,1997,-9,5,1997,1,1,2,0,0,0,11,3,1,"gml-2.1"
4317,-9,373,"AZE",23,7,2001,-9,12,2001,0,0,0,0,0,0,8,3,1,"gml-2.1"
4317,-9,630,"IRN",23,7,2001,-9,12,2001,1,1,4,2,0,0,12,3,1,"gml-2.1"
4318,-9,371,"ARM",8,3,1995,23,2,1996,1,0,0,0,-9,-9,17,4,1,"gml-2.1"
4318,-9,373,"AZE",8,3,1995,23,2,1996,0,0,0,0,-9,-9,17,4,1,"gml-2.1"
4319,-9,371,"ARM",15,12,1996,14,5,1997,1,0,0,0,-9,-9,17,4,1,"gml-2.1"
4319,-9,373,"AZE",15,12,1996,14,5,1997,0,0,0,0,-9,-9,17,4,1,"gml-2.1"
4320,20201,350,"GRC",27,12,2001,13,5,2003,1,1,1,2,0,0,7,3,1,"gml-2.1"
4320,20201,640,"TUR",27,12,2001,13,5,2003,0,1,1,2,0,0,7,3,1,"gml-2.1"
4321,-9,365,"RUS",12,7,1998,17,7,1998,0,0,0,0,0,0,0,1,1,"gml-2.1"
4321,-9,385,"NOR",12,7,1998,17,7,1998,1,1,2,0,0,0,15,4,1,"gml-2.1"
4322,-9,731,"PRK",13,8,1999,16,8,1999,0,0,0,0,0,0,0,1,1,"gml-2.1"
4322,-9,740,"JPN",13,8,1999,16,8,1999,1,1,2,0,0,0,8,3,1,"gml-2.1"
4323,-9,350,"GRC",17,3,1997,3,4,1997,0,1,2,1,0,0,0,1,1,"gml-2.1"
4323,-9,640,"TUR",17,3,1997,3,4,1997,1,1,2,1,0,0,7,3,1,"gml-2.1"
4324,-9,640,"TUR",25,7,2000,-9,1,2001,1,1,2,0,0,0,16,4,1,"gml-2.1"
4324,-9,645,"IRQ",25,7,2000,-9,1,2001,0,0,0,0,0,0,0,1,1,"gml-2.1"
4325,50203,640,"TUR",25,8,2001,22,3,2003,1,1,2,0,1,19,16,4,1,"gml-2.1"
4325,50203,645,"IRQ",25,8,2001,22,3,2003,0,0,0,0,0,0,0,1,1,"gml-2.1"
4328,-9,710,"CHN",-9,9,1998,-9,9,1998,0,0,0,0,0,0,0,1,1,"gml-2.1"
4328,-9,816,"DRV",-9,9,1998,-9,9,1998,1,1,1,0,0,0,7,3,1,"gml-2.1"
4329,-9,816,"DRV",-9,8,1998,-9,8,1998,0,1,1,0,0,0,0,1,1,"gml-2.1"
4329,-9,840,"PHI",-9,8,1998,-9,8,1998,1,0,0,0,0,0,7,3,1,"gml-2.1"
4330,-9,816,"DRV",30,10,1999,30,10,1999,1,1,1,0,0,0,16,4,1,"gml-2.1"
4330,-9,840,"PHI",30,10,1999,30,10,1999,0,1,1,0,0,0,0,1,1,"gml-2.1"
4331,-9,713,"TAW",16,4,1994,28,4,1994,1,0,0,0,0,0,7,3,1,"gml-2.1"
4331,-9,816,"DRV",16,4,1994,28,4,1994,0,1,1,0,0,0,0,1,1,"gml-2.1"
4332,-9,310,"HUN",17,2,1994,17,2,1994,1,0,0,0,0,0,8,3,1,"gml-2.1"
4332,-9,345,"YUG",17,2,1994,17,2,1994,0,0,0,0,0,0,0,1,1,"gml-2.1"
4333,-9,344,"CRO",-9,1,1994,-9,1,1994,0,NA,-9,-9,0,0,0,1,1,"gml-2.1"
4333,-9,345,"YUG",-9,1,1994,-9,1,1994,1,1,1,0,0,0,7,3,1,"gml-2.1"
4333,-9,346,"BOS",-9,1,1994,-9,1,1994,0,0,0,0,0,0,0,1,1,"gml-2.1"
4334,-9,200,"UKG",11,6,1999,11,6,1999,1,1,2,0,0,0,8,3,1,"gml-2.1"
4334,-9,365,"RUS",11,6,1999,11,6,1999,0,0,0,0,0,0,0,1,1,"gml-2.1"
4335,-9,2,"USA",24,6,1999,24,6,1999,0,NA,-9,-9,0,0,7,3,1,"gml-2.1"
4335,-9,395,"ICE",24,6,1999,24,6,1999,0,NA,-9,-9,0,0,0,1,1,"gml-2.1"
4335,-9,365,"RUS",24,6,1999,24,6,1999,1,0,0,0,0,0,7,3,1,"gml-2.1"
4335,-9,385,"NOR",24,6,1999,24,6,1999,0,0,0,0,0,0,7,3,1,"gml-2.1"
4337,-9,630,"IRN",20,5,1997,-9,5,1997,1,1,2,0,0,0,11,3,1,"gml-2.1"
4337,-9,640,"TUR",20,5,1997,-9,5,1997,0,0,0,0,0,0,0,1,1,"gml-2.1"
4338,-9,365,"RUS",19,3,1999,19,4,1999,0,0,0,0,0,0,0,1,1,"gml-2.1"
4338,-9,373,"AZE",19,3,1999,19,4,1999,1,1,2,0,0,0,15,4,1,"gml-2.1"
4339,-9,483,"CHA",29,9,1998,30,4,1999,1,0,0,0,-9,-9,21,5,0,"gml-2.1"
4339,-9,490,"DRC",-9,8,1998,3,6,2001,1,0,0,0,-9,-9,20,5,1,"gml-2.1"
4339,-9,500,"UGA",-9,8,1998,3,6,2001,0,1,2,3,-9,-9,21,5,0,"gml-2.1"
4339,-9,517,"RWA",-9,8,1998,3,6,2001,0,1,2,3,-9,-9,21,5,1,"gml-2.1"
4339,-9,540,"ANG",19,8,1998,3,6,2001,1,0,0,0,-9,-9,20,5,0,"gml-2.1"
4339,-9,552,"ZIM",21,8,1998,3,6,2001,1,0,0,0,-9,-9,20,5,0,"gml-2.1"
4339,-9,565,"NAM",-9,8,1998,3,6,2001,1,0,0,0,-9,-9,20,5,0,"gml-2.1"
4340,-9,344,"CRO",24,1,1993,20,2,1993,0,0,0,0,0,0,16,4,1,"gml-2.1"
4340,-9,345,"YUG",24,1,1993,20,2,1993,1,1,1,2,1,1,12,3,1,"gml-2.1"
4341,-9,344,"CRO",5,6,1993,1,3,1994,1,1,1,2,3,-9,17,4,1,"gml-2.1"
4341,-9,346,"BOS",5,6,1993,1,3,1994,0,0,0,0,4,-9,17,4,1,"gml-2.1"
4342,-9,2,"USA",8,4,1999,19,4,1999,0,0,0,0,0,0,0,1,1,"gml-2.1"
4342,-9,20,"CAN",8,4,1999,19,4,1999,0,0,0,0,0,0,0,1,1,"gml-2.1"
4342,-9,200,"UKG",8,4,1999,19,4,1999,0,0,0,0,0,0,0,1,1,"gml-2.1"
4342,-9,210,"NTH",8,4,1999,19,4,1999,0,0,0,0,0,0,0,1,1,"gml-2.1"
4342,-9,211,"BEL",8,4,1999,19,4,1999,0,0,0,0,0,0,0,1,1,"gml-2.1"
4342,-9,220,"FRN",8,4,1999,19,4,1999,0,0,0,0,0,0,0,1,1,"gml-2.1"
4342,-9,230,"SPN",8,4,1999,19,4,1999,0,0,0,0,0,0,0,1,1,"gml-2.1"
4342,-9,235,"POR",8,4,1999,19,4,1999,0,0,0,0,0,0,0,1,1,"gml-2.1"
4342,-9,255,"GMY",8,4,1999,19,4,1999,0,0,0,0,0,0,0,1,1,"gml-2.1"
4342,-9,325,"ITA",8,4,1999,19,4,1999,0,0,0,0,0,0,0,1,1,"gml-2.1"
4342,-9,365,"RUS",8,4,1999,19,4,1999,1,1,2,0,0,0,8,3,1,"gml-2.1"
4342,-9,385,"NOR",8,4,1999,19,4,1999,0,0,0,0,0,0,0,1,1,"gml-2.1"
4342,-9,390,"DEN",8,4,1999,19,4,1999,0,0,0,0,0,0,0,1,1,"gml-2.1"
4342,-9,640,"TUR",8,4,1999,19,4,1999,0,0,0,0,0,0,0,1,1,"gml-2.1"
4343,-9,2,"USA",24,11,2000,28,11,2000,0,0,0,0,0,0,0,1,1,"gml-2.1"
4343,-9,20,"CAN",24,11,2000,28,11,2000,0,0,0,0,0,0,0,1,1,"gml-2.1"
4343,-9,160,"ARG",24,11,2000,28,11,2000,0,0,0,0,0,0,0,1,1,"gml-2.1"
4343,-9,200,"UKG",24,11,2000,28,11,2000,0,0,0,0,0,0,0,1,1,"gml-2.1"
4343,-9,205,"IRE",24,11,2000,28,11,2000,0,0,0,0,0,0,0,1,1,"gml-2.1"
4343,-9,210,"NTH",24,11,2000,28,11,2000,0,0,0,0,0,0,0,1,1,"gml-2.1"
4343,-9,211,"BEL",24,11,2000,28,11,2000,0,0,0,0,0,0,0,1,1,"gml-2.1"
4343,-9,212,"LUX",24,11,2000,28,11,2000,0,0,0,0,0,0,0,1,1,"gml-2.1"
4343,-9,220,"FRN",24,11,2000,28,11,2000,0,0,0,0,0,0,0,1,1,"gml-2.1"
4343,-9,225,"SWZ",24,11,2000,28,11,2000,0,0,0,0,0,0,0,1,1,"gml-2.1"
4343,-9,230,"SPN",24,11,2000,28,11,2000,0,0,0,0,0,0,0,1,1,"gml-2.1"
4343,-9,235,"POR",24,11,2000,28,11,2000,0,0,0,0,0,0,0,1,1,"gml-2.1"
4343,-9,255,"GMY",24,11,2000,28,11,2000,0,0,0,0,0,0,0,1,1,"gml-2.1"
4343,-9,290,"POL",24,11,2000,28,11,2000,0,0,0,0,0,0,0,1,1,"gml-2.1"
4343,-9,305,"AUS",24,11,2000,28,11,2000,0,0,0,0,0,0,0,1,1,"gml-2.1"
4343,-9,310,"HUN",24,11,2000,28,11,2000,0,0,0,0,0,0,0,1,1,"gml-2.1"
4343,-9,316,"CZR",24,11,2000,28,11,2000,0,0,0,0,0,0,0,1,1,"gml-2.1"
4343,-9,317,"SLO",24,11,2000,28,11,2000,0,0,0,0,0,0,0,1,1,"gml-2.1"
4343,-9,325,"ITA",24,11,2000,28,11,2000,0,0,0,0,0,0,0,1,1,"gml-2.1"
4343,-9,345,"YUG",24,11,2000,28,11,2000,1,1,2,0,0,0,7,3,1,"gml-2.1"
4343,-9,349,"SLV",24,11,2000,28,11,2000,0,0,0,0,0,0,0,1,1,"gml-2.1"
4343,-9,350,"GRC",24,11,2000,28,11,2000,0,0,0,0,0,0,0,1,1,"gml-2.1"
4343,-9,355,"BUL",24,11,2000,28,11,2000,0,0,0,0,0,0,0,1,1,"gml-2.1"
4343,-9,365,"RUS",24,11,2000,28,11,2000,0,0,0,0,0,0,0,1,1,"gml-2.1"
4343,-9,366,"EST",24,11,2000,28,11,2000,0,0,0,0,0,0,0,1,1,"gml-2.1"
4343,-9,368,"LIT",24,11,2000,28,11,2000,0,0,0,0,0,0,0,1,1,"gml-2.1"
4343,-9,369,"UKR",24,11,2000,28,11,2000,0,0,0,0,0,0,0,1,1,"gml-2.1"
4343,-9,372,"GRG",24,11,2000,28,11,2000,0,0,0,0,0,0,0,1,1,"gml-2.1"
4343,-9,373,"AZE",24,11,2000,28,11,2000,0,0,0,0,0,0,0,1,1,"gml-2.1"
4343,-9,375,"FIN",24,11,2000,28,11,2000,0,0,0,0,0,0,0,1,1,"gml-2.1"
4343,-9,380,"SWD",24,11,2000,28,11,2000,0,0,0,0,0,0,0,1,1,"gml-2.1"
4343,-9,385,"NOR",24,11,2000,28,11,2000,0,0,0,0,0,0,0,1,1,"gml-2.1"
4343,-9,390,"DEN",24,11,2000,28,11,2000,0,0,0,0,0,0,0,1,1,"gml-2.1"
4343,-9,395,"ICE",24,11,2000,28,11,2000,0,0,0,0,0,0,0,1,1,"gml-2.1"
4343,-9,600,"MOR",24,11,2000,28,11,2000,0,0,0,0,0,0,0,1,1,"gml-2.1"
4343,-9,640,"TUR",24,11,2000,28,11,2000,0,0,0,0,0,0,0,1,1,"gml-2.1"
4343,-9,663,"JOR",24,11,2000,28,11,2000,0,0,0,0,0,0,0,1,1,"gml-2.1"
4343,-9,696,"UAE",24,11,2000,28,11,2000,0,0,0,0,0,0,0,1,1,"gml-2.1"
4345,10201,520,"SOM",6,1,2002,26,12,2002,0,0,0,0,-9,-9,0,1,1,"gml-2.1"
4345,10201,530,"ETH",6,1,2002,26,12,2002,1,1,3,0,-9,-9,16,4,1,"gml-2.1"
4346,10202,501,"KEN",23,1,2002,4,2,2002,0,0,0,0,0,0,0,1,1,"gml-2.1"
4346,10202,530,"ETH",23,1,2002,4,2,2002,1,0,0,0,0,0,14,4,1,"gml-2.1"
4347,10203,490,"DRC",25,1,2002,31,7,2002,0,0,0,0,-9,-9,0,1,1,"gml-2.1"
4347,10203,517,"RWA",25,1,2002,31,7,2002,1,1,2,4,-9,-9,16,4,1,"gml-2.1"
4348,10204,450,"LBR",27,1,2002,3,6,2002,0,0,0,0,0,0,12,3,1,"gml-2.1"
4348,10204,451,"SIE",27,1,2002,3,6,2002,1,1,2,0,0,0,15,4,1,"gml-2.1"
4349,10205,531,"ERI",19,3,2002,18,10,2002,0,1,3,0,-9,-9,17,4,1,"gml-2.1"
4349,10205,625,"SUD",19,3,2002,18,10,2002,1,1,2,0,4,-9,17,4,1,"gml-2.1"
4350,10206,500,"UGA",1,7,2002,1,7,2002,1,0,0,0,0,0,16,4,1,"gml-2.1"
4350,10206,501,"KEN",1,7,2002,1,7,2002,0,0,0,0,0,0,0,1,1,"gml-2.1"
4351,10207,420,"GAM",7,7,2002,7,7,2002,0,0,0,0,0,0,0,1,1,"gml-2.1"
4351,10207,433,"SEN",7,7,2002,7,7,2002,1,0,0,0,0,0,11,3,1,"gml-2.1"
4352,10208,230,"SPN",11,7,2002,18,7,2002,0,0,0,0,0,0,7,3,1,"gml-2.1"
4352,10208,600,"MOR",11,7,2002,18,7,2002,1,1,1,0,0,0,14,4,1,"gml-2.1"
4355,10211,530,"ETH",2,9,2002,5,9,2002,1,0,0,0,0,0,15,4,1,"gml-2.1"
4355,10211,531,"ERI",2,9,2002,5,9,2002,0,0,0,0,0,0,0,1,1,"gml-2.1"
4356,10212,490,"DRC",-9,8,2002,30,9,2003,0,0,0,0,0,0,0,1,1,"gml-2.1"
4356,10212,500,"UGA",-9,3,2003,11,3,2003,0,1,2,0,0,0,1,2,0,"gml-2.1"
4356,10212,517,"RWA",-9,8,2002,30,9,2003,1,1,2,0,0,0,14,4,1,"gml-2.1"
4357,10213,490,"DRC",30,10,2002,30,10,2002,0,0,0,0,0,0,0,1,1,"gml-2.1"
4357,10213,540,"ANG",30,10,2002,30,10,2002,1,0,0,0,0,0,16,4,1,"gml-2.1"
4358,10214,437,"CDI",14,12,2002,22,1,2003,0,0,0,0,0,0,0,1,1,"gml-2.1"
4358,10214,450,"LBR",14,12,2002,22,1,2003,1,1,2,0,0,0,16,4,1,"gml-2.1"
4359,10215,490,"DRC",12,12,2002,12,6,2003,0,0,0,0,0,0,0,1,1,"gml-2.1"
4359,10215,620,"LIB",12,12,2002,12,6,2003,1,1,3,0,0,0,14,4,1,"gml-2.1"
4360,10301,365,"RUS",24,7,2003,29,7,2003,0,0,0,0,0,0,0,1,1,"gml-2.1"
4360,10301,625,"SUD",24,7,2003,29,7,2003,1,0,0,0,0,0,15,4,1,"gml-2.1"
4361,10302,432,"MLI",4,10,2003,4,10,2003,0,0,0,0,0,0,0,1,1,"gml-2.1"
4361,10302,615,"ALG",4,10,2003,4,10,2003,1,0,0,0,0,0,7,3,1,"gml-2.1"
4362,10303,530,"ETH",1,11,2003,27,11,2003,1,1,1,0,0,0,17,4,1,"gml-2.1"
4362,10303,531,"ERI",1,11,2003,27,11,2003,0,0,0,0,1,1,17,4,1,"gml-2.1"
4363,10304,501,"KEN",1,11,2003,1,11,2003,0,0,0,0,0,0,0,1,1,"gml-2.1"
4363,10304,530,"ETH",1,11,2003,1,11,2003,1,0,0,0,0,0,16,4,1,"gml-2.1"
4364,10305,432,"MLI",26,12,2003,26,12,2003,1,0,0,0,0,0,7,3,1,"gml-2.1"
4364,10305,435,"MAA",26,12,2003,26,12,2003,0,0,0,0,0,0,0,1,1,"gml-2.1"
4365,10401,516,"BUI",21,4,2004,21,4,2004,0,0,0,0,0,0,0,1,1,"gml-2.1"
4365,10401,517,"RWA",21,4,2004,21,4,2004,1,0,0,0,0,0,11,3,1,"gml-2.1"
4366,10402,490,"DRC",24,4,2004,17,12,2004,0,1,2,0,0,0,16,4,1,"gml-2.1"
4366,10402,516,"BUI",13,8,2004,13,8,2004,1,1,2,0,0,0,3,2,0,"gml-2.1"
4366,10402,517,"RWA",24,4,2004,17,12,2004,1,1,2,0,0,0,14,4,1,"gml-2.1"
4367,10403,220,"FRN",30,7,2004,30,7,2004,0,1,2,0,0,0,7,3,0,"gml-2.1"
4367,10403,483,"CHA",29,4,2004,30,7,2004,0,1,2,0,1,1,17,4,1,"gml-2.1"
4367,10403,625,"SUD",29,4,2004,30,7,2004,1,0,0,0,0,0,17,4,1,"gml-2.1"
4368,10404,490,"DRC",3,6,2004,3,6,2004,0,0,0,0,0,0,0,1,1,"gml-2.1"
4368,10404,551,"ZAM",3,6,2004,3,6,2004,1,0,0,0,0,0,7,3,1,"gml-2.1"
4369,10405,501,"KEN",12,7,2004,12,7,2004,1,1,2,0,0,0,11,3,1,"gml-2.1"
4369,10405,530,"ETH",12,7,2004,12,7,2004,0,0,0,0,0,0,0,1,1,"gml-2.1"
4370,10406,531,"ERI",30,10,2004,30,4,2005,1,1,2,0,0,0,14,4,1,"gml-2.1"
4370,10406,625,"SUD",30,10,2004,30,4,2005,0,0,0,0,0,0,0,1,1,"gml-2.1"
4371,10407,220,"FRN",6,11,2004,6,5,2005,0,1,2,0,1,9,17,4,1,"gml-2.1"
4371,10407,437,"CDI",6,11,2004,6,5,2005,1,1,2,0,0,0,17,4,1,"gml-2.1"
4372,10408,500,"UGA",2,12,2004,4,12,2004,1,1,2,0,1,-9,17,4,1,"gml-2.1"
4372,10408,517,"RWA",2,12,2004,4,12,2004,0,0,0,0,1,-9,17,4,1,"gml-2.1"
4373,10501,501,"KEN",4,1,2005,17,3,2005,1,0,0,0,0,0,11,3,1,"gml-2.1"
4373,10501,520,"SOM",4,1,2005,17,3,2005,0,0,0,0,0,0,0,1,1,"gml-2.1"
4374,10502,501,"KEN",18,1,2005,7,3,2005,0,1,2,0,1,1,11,3,1,"gml-2.1"
4374,10502,530,"ETH",18,1,2005,7,3,2005,1,0,0,0,0,0,16,4,1,"gml-2.1"
4375,10503,530,"ETH",17,2,2005,24,3,2005,1,1,1,0,0,0,11,3,1,"gml-2.1"
4375,10503,531,"ERI",17,2,2005,24,3,2005,0,1,1,0,0,0,8,3,1,"gml-2.1"
4376,10504,520,"SOM",13,3,2005,13,3,2005,0,0,0,0,0,0,0,1,1,"gml-2.1"
4376,10504,530,"ETH",13,3,2005,13,3,2005,1,0,0,0,0,0,11,3,1,"gml-2.1"
4377,10505,490,"DRC",23,3,2005,23,3,2005,0,0,0,0,0,0,0,1,1,"gml-2.1"
4377,10505,540,"ANG",23,3,2005,23,3,2005,1,0,0,0,0,0,11,3,1,"gml-2.1"
4378,10506,452,"GHA",26,4,2005,26,4,2005,0,0,0,0,0,0,0,1,1,"gml-2.1"
4378,10506,461,"TOG",26,4,2005,26,4,2005,1,0,0,0,0,0,16,4,1,"gml-2.1"
4379,10507,531,"ERI",17,6,2005,17,6,2005,1,0,0,0,0,0,16,4,1,"gml-2.1"
4379,10507,679,"YEM",17,6,2005,17,6,2005,0,0,0,0,0,0,0,1,1,"gml-2.1"
4380,10508,471,"CAO",18,6,2005,18,6,2005,1,1,1,0,0,0,16,4,1,"gml-2.1"
4380,10508,475,"NIG",18,6,2005,18,6,2005,0,0,0,0,1,1,0,1,1,"gml-2.1"
4381,10509,490,"DRC",29,9,2005,29,9,2005,0,0,0,0,0,0,0,1,1,"gml-2.1"
4381,10509,500,"UGA",29,9,2005,29,9,2005,1,1,2,0,0,0,3,2,1,"gml-2.1"
4383,10511,530,"ETH",25,10,2005,25,10,2005,1,1,1,0,0,0,11,3,1,"gml-2.1"
4383,10511,531,"ERI",25,10,2005,25,10,2005,0,0,0,0,0,0,11,3,1,"gml-2.1"
4384,10512,483,"CHA",5,11,2005,17,8,2006,1,1,2,0,0,0,17,4,1,"gml-2.1"
4384,10512,625,"SUD",5,11,2005,17,8,2006,0,0,0,0,0,0,17,4,1,"gml-2.1"
4385,10601,501,"KEN",24,4,2006,27,4,2006,0,0,0,0,0,0,17,4,1,"gml-2.1"
4385,10601,530,"ETH",24,4,2006,27,4,2006,1,1,2,0,1,-9,17,4,1,"gml-2.1"
4386,10602,490,"DRC",27,4,2006,27,4,2006,0,1,2,0,0,0,17,4,1,"gml-2.1"
4386,10602,500,"UGA",27,4,2006,27,4,2006,1,1,2,0,1,1,17,4,1,"gml-2.1"
4387,10603,520,"SOM",17,6,2006,21,1,2007,0,0,0,0,0,0,0,1,1,"gml-2.1"
4387,10603,530,"ETH",17,6,2006,21,1,2007,1,1,3,0,0,0,14,4,1,"gml-2.1"
4388,10604,516,"BUI",17,8,2006,17,8,2006,0,0,0,0,0,0,0,1,1,"gml-2.1"
4388,10604,517,"RWA",17,8,2006,17,8,2006,1,0,0,0,0,0,12,3,1,"gml-2.1"
4389,10605,530,"ETH",16,10,2006,16,10,2006,0,1,1,0,0,0,0,1,1,"gml-2.1"
4389,10605,531,"ERI",16,10,2006,16,10,2006,1,0,0,0,0,0,11,3,1,"gml-2.1"
4390,10606,483,"CHA",-9,10,2006,9,4,2007,1,1,2,0,1,-9,17,4,1,"gml-2.1"
4390,10606,625,"SUD",-9,10,2006,9,4,2007,0,1,2,0,1,-9,17,4,1,"gml-2.1"
4391,10607,501,"KEN",9,11,2006,9,11,2006,1,0,0,0,0,0,8,3,1,"gml-2.1"
4391,10607,520,"SOM",9,11,2006,9,11,2006,0,0,0,0,0,0,0,1,1,"gml-2.1"
4392,10701,490,"DRC",28,7,2007,19,12,2007,0,1,1,2,1,2,17,4,1,"gml-2.1"
4392,10701,500,"UGA",28,7,2007,19,12,2007,1,1,1,2,1,1,17,4,1,"gml-2.1"
4393,10702,490,"DRC",10,9,2007,13,3,2008,1,0,0,0,0,0,16,4,1,"gml-2.1"
4393,10702,516,"BUI",10,9,2007,13,3,2008,0,1,2,0,0,0,15,4,1,"gml-2.1"
4394,10703,530,"ETH",26,12,2007,26,12,2007,1,1,1,0,0,0,17,4,1,"gml-2.1"
4394,10703,531,"ERI",26,12,2007,26,12,2007,0,0,0,0,0,0,17,4,1,"gml-2.1"
4395,10704,483,"CHA",28,12,2007,13,7,2008,1,1,2,0,0,0,17,4,1,"gml-2.1"
4395,10704,625,"SUD",28,12,2007,13,7,2008,0,1,2,0,0,0,17,4,1,"gml-2.1"
4396,10801,520,"SOM",12,2,2008,12,2,2008,1,1,2,0,1,1,17,4,1,"gml-2.1"
4396,10801,530,"ETH",12,2,2008,12,2,2008,0,0,0,0,0,0,17,4,1,"gml-2.1"
4397,10802,2,"USA",2,3,2008,2,3,2008,1,1,2,0,0,0,16,4,1,"gml-2.1"
4397,10802,520,"SOM",2,3,2008,2,3,2008,0,0,0,0,0,0,0,1,1,"gml-2.1"
4398,10803,522,"DJI",18,4,2008,18,10,2008,0,0,0,0,1,2,17,4,1,"gml-2.1"
4398,10803,531,"ERI",18,4,2008,18,10,2008,1,0,0,0,1,-9,17,4,1,"gml-2.1"
4399,10804,530,"ETH",9,5,2008,8,7,2008,0,0,0,0,0,0,16,4,1,"gml-2.1"
4399,10804,625,"SUD",9,5,2008,8,7,2008,1,0,0,0,1,1,16,4,1,"gml-2.1"
4400,10805,501,"KEN",11,11,2008,11,11,2008,1,0,0,0,0,0,11,3,1,"gml-2.1"
4400,10805,520,"SOM",11,11,2008,11,11,2008,0,0,0,0,0,0,0,1,1,"gml-2.1"
4401,10806,520,"SOM",5,12,2008,-9,9,2010,0,0,0,0,0,0,0,1,1,"gml-2.1"
4401,10806,530,"ETH",5,12,2008,-9,9,2010,1,1,2,3,0,0,16,4,1,"gml-2.1"
4402,10901,490,"DRC",27,2,2009,-9,3,2009,0,0,0,0,0,0,0,1,1,"gml-2.1"
4402,10901,540,"ANG",27,2,2009,-9,3,2009,1,0,0,0,0,0,14,4,1,"gml-2.1"
4403,10902,483,"CHA",15,5,2009,15,7,2009,1,1,3,0,0,0,16,4,1,"gml-2.1"
4403,10902,625,"SUD",15,5,2009,15,7,2009,0,0,0,0,0,0,0,1,1,"gml-2.1"
4404,10903,501,"KEN",20,6,2009,12,9,2009,1,0,0,0,0,0,11,3,1,"gml-2.1"
4404,10903,520,"SOM",20,6,2009,12,9,2009,0,0,0,0,0,0,0,1,1,"gml-2.1"
4405,11001,530,"ETH",3,1,2010,3,1,2010,1,1,1,0,1,10,17,4,1,"gml-2.1"
4405,11001,531,"ERI",3,1,2010,3,1,2010,0,0,0,0,1,-9,17,4,1,"gml-2.1"
4406,11002,500,"UGA",28,6,2010,28,6,2010,0,0,0,0,0,0,0,1,1,"gml-2.1"
4406,11002,517,"RWA",28,6,2010,28,6,2010,1,0,0,0,0,0,11,3,1,"gml-2.1"
4407,11003,531,"ERI",25,6,2010,1,9,2010,1,0,0,0,0,0,12,3,1,"gml-2.1"
4407,11003,679,"YEM",25,6,2010,1,9,2010,0,1,2,0,0,0,15,4,1,"gml-2.1"
4408,11004,500,"UGA",29,8,2010,31,12,2010,1,1,2,0,0,0,14,4,1,"gml-2.1"
4408,11004,501,"KEN",29,8,2010,31,12,2010,0,0,0,0,0,0,0,1,1,"gml-2.1"
4409,20203,373,"AZE",22,2,2002,22,2,2002,0,0,0,0,0,0,7,3,1,"gml-2.1"
4409,20203,630,"IRN",22,2,2002,22,2,2002,1,1,2,0,0,0,7,3,1,"gml-2.1"
4412,20206,339,"ALB",21,7,2002,21,7,2002,0,0,0,0,0,0,0,1,1,"gml-2.1"
4412,20206,343,"MAC",21,7,2002,21,7,2002,1,0,0,0,0,0,16,4,1,"gml-2.1"
4414,20208,371,"ARM",9,8,2002,20,11,2010,1,1,1,0,2,-9,17,4,1,"gml-2.1"
4414,20208,373,"AZE",9,8,2002,20,11,2010,0,0,0,0,2,-9,17,4,1,"gml-2.1"
4416,20301,365,"RUS",3,2,2003,3,2,2003,1,1,2,0,0,0,7,3,1,"gml-2.1"
4416,20301,372,"GRG",3,2,2003,3,2,2003,0,0,0,0,0,0,0,1,1,"gml-2.1"
