"dispnum3","incidnum3","stday","stmon","styear","endday","endmon","endyear","duration","tbi","fatality","fatalpre","action","hostlev","numa","revtype1","revtype2","version"
4182,4182045,8,9,1994,8,9,1994,1,2,0,0,16,4,1,2,0,"gml-2.1"
4182,4182046,10,9,1994,10,9,1994,1,3,0,0,16,4,1,2,0,"gml-2.1"
4182,4182047,13,9,1994,13,9,1994,1,3,0,0,16,4,1,2,0,"gml-2.1"
4182,4182048,16,9,1994,16,9,1994,1,3,0,0,16,4,1,2,0,"gml-2.1"
4182,4182049,19,9,1994,23,9,1994,5,3,0,0,16,4,1,2,0,"gml-2.1"
4182,4182050,26,9,1994,28,9,1994,3,4,0,0,16,4,1,2,0,"gml-2.1"
4182,4182051,2,10,1994,2,10,1994,1,4,0,0,16,4,1,2,0,"gml-2.1"
4182,4182052,6,10,1994,6,10,1994,1,13,0,0,16,4,1,2,0,"gml-2.1"
4182,4182053,19,10,1994,22,10,1994,4,4,0,0,16,4,1,2,0,"gml-2.1"
4182,4182054,26,10,1994,4,11,1994,10,4,0,0,16,4,1,2,0,"gml-2.1"
4182,4182055,8,11,1994,16,11,1994,9,5,0,0,16,4,1,2,0,"gml-2.1"
4182,4182056,21,11,1994,23,11,1994,3,5,0,0,16,4,1,2,0,"gml-2.1"
4182,4182057,28,11,1994,29,11,1994,2,5,0,0,16,4,1,2,0,"gml-2.1"
4182,4182058,4,12,1994,6,12,1994,3,3,0,0,16,4,1,2,0,"gml-2.1"
4182,4182059,9,12,1994,15,12,1994,7,4,0,0,16,4,1,2,0,"gml-2.1"
4182,4182060,19,12,1994,20,12,1994,2,3,0,0,16,4,1,2,0,"gml-2.1"
4182,4182061,23,12,1994,24,12,1994,2,4,0,0,16,4,1,2,0,"gml-2.1"
4182,4182062,28,12,1994,29,12,1994,2,7,0,0,16,4,1,2,0,"gml-2.1"
4182,4182063,5,1,1995,12,1,1995,8,3,0,0,16,4,1,2,0,"gml-2.1"
4182,4182064,15,1,1995,16,1,1995,2,3,0,0,16,4,1,2,0,"gml-2.1"
4182,4182065,19,1,1995,20,1,1995,2,5,0,0,16,4,1,2,0,"gml-2.1"
4182,4182066,25,1,1995,25,1,1995,1,5,0,0,16,4,1,2,0,"gml-2.1"
4182,4182067,30,1,1995,31,1,1995,2,3,0,0,16,4,1,2,0,"gml-2.1"
4182,4182068,3,2,1995,11,3,1995,37,5,-9,-9,16,4,1,2,0,"gml-2.1"
4182,4182069,16,3,1995,26,4,1995,42,-34,0,0,16,4,1,2,0,"gml-2.1"
4182,4182070,23,3,1995,23,3,1995,1,39,0,0,16,4,1,2,0,"gml-2.1"
4182,4182071,1,5,1995,13,5,1995,13,3,0,0,16,4,1,2,0,"gml-2.1"
4182,4182072,16,5,1995,17,5,1995,2,5,0,0,16,4,1,2,0,"gml-2.1"
4182,4182073,22,5,1995,22,5,1995,1,0,0,0,16,4,2,2,0,"gml-2.1"
4182,4182074,22,5,1995,22,5,1995,1,3,0,0,16,4,1,2,0,"gml-2.1"
4182,4182075,25,5,1995,25,5,1995,1,4,0,0,16,4,1,2,0,"gml-2.1"
4182,4182076,29,5,1995,6,6,1995,9,3,0,0,16,4,1,2,0,"gml-2.1"
4182,4182077,9,6,1995,9,6,1995,1,5,1,1,16,4,1,2,0,"gml-2.1"
4182,4182078,14,6,1995,23,6,1995,10,84,0,0,16,4,1,2,0,"gml-2.1"
4182,4182079,15,9,1995,15,9,1995,1,0,0,0,16,4,1,2,0,"gml-2.1"
4182,4182080,15,9,1995,15,9,1995,1,76,0,0,16,4,1,2,0,"gml-2.1"
4182,4182081,30,11,1995,2,12,1996,369,-320,0,0,16,4,1,2,0,"gml-2.1"
4182,4182082,17,1,1996,7,2,1996,22,-7,0,0,16,4,1,2,0,"gml-2.1"
4182,4182083,31,1,1996,31,1,1996,1,3,0,0,12,3,1,2,0,"gml-2.1"
4182,4182084,3,2,1996,11,2,1996,9,-5,0,0,16,4,1,2,0,"gml-2.1"
4182,4182085,6,2,1996,6,2,1996,1,6,0,0,12,3,1,2,0,"gml-2.1"
4182,4182086,12,2,1996,12,2,1996,1,2,0,0,12,3,1,2,0,"gml-2.1"
4182,4182087,14,2,1996,29,2,1996,16,-14,-9,-9,16,4,1,2,0,"gml-2.1"
4182,4182088,15,2,1996,15,2,1996,1,5,0,0,12,3,1,2,0,"gml-2.1"
4182,4182089,20,2,1996,20,2,1996,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182090,21,2,1996,21,2,1996,1,12,0,0,12,3,1,2,0,"gml-2.1"
4182,4182091,4,3,1996,15,3,1996,12,-9,0,0,16,4,1,2,0,"gml-2.1"
4182,4182092,6,3,1996,6,3,1996,1,1,0,0,11,3,1,2,0,"gml-2.1"
4182,4182093,7,3,1996,7,3,1996,1,6,0,0,12,3,1,2,0,"gml-2.1"
4182,4182094,13,3,1996,13,3,1996,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182095,14,3,1996,14,3,1996,1,4,0,0,12,3,1,2,0,"gml-2.1"
4182,4182096,18,3,1996,18,3,1996,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182097,19,3,1996,19,3,1996,1,19,0,0,11,3,1,2,0,"gml-2.1"
4182,4182098,7,4,1996,26,4,1996,20,-17,1,2,16,4,1,2,0,"gml-2.1"
4182,4182099,9,4,1996,9,4,1996,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182100,10,4,1996,10,4,1996,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182101,11,4,1996,12,4,1996,2,-1,1,-9,16,4,1,2,0,"gml-2.1"
4182,4182102,11,4,1996,12,4,1996,2,-1,0,0,16,4,1,2,0,"gml-2.1"
4182,4182103,11,4,1996,11,4,1996,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182104,12,4,1996,12,4,1996,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182105,13,4,1996,13,4,1996,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182106,14,4,1996,14,4,1996,1,1,-9,-9,17,4,1,2,0,"gml-2.1"
4182,4182107,15,4,1996,15,4,1996,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182108,16,4,1996,16,4,1996,1,6,0,0,12,3,1,2,0,"gml-2.1"
4182,4182109,22,4,1996,22,4,1996,1,15,0,0,12,3,1,2,0,"gml-2.1"
4182,4182110,7,5,1996,14,5,1996,8,3,0,0,16,4,1,2,0,"gml-2.1"
4182,4182111,17,5,1996,17,5,1996,1,2,0,0,12,3,1,2,0,"gml-2.1"
4182,4182112,19,5,1996,19,5,1996,1,1,0,0,16,4,1,2,0,"gml-2.1"
4182,4182113,20,5,1996,20,5,1996,1,2,0,0,12,3,1,2,0,"gml-2.1"
4182,4182114,22,5,1996,22,5,1996,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182115,23,5,1996,25,5,1996,3,4,0,0,16,4,1,2,0,"gml-2.1"
4182,4182116,29,5,1996,31,5,1996,3,6,0,0,16,4,1,2,0,"gml-2.1"
4182,4182117,6,6,1996,20,6,1996,15,-9,0,0,16,4,1,2,0,"gml-2.1"
4182,4182118,11,6,1996,11,6,1996,1,5,0,0,12,3,1,2,0,"gml-2.1"
4182,4182119,16,6,1996,18,7,1996,33,-28,0,0,15,4,1,2,0,"gml-2.1"
4182,4182120,20,6,1996,20,6,1996,1,0,0,0,16,4,1,2,0,"gml-2.1"
4182,4182121,20,6,1996,20,6,1996,1,4,0,0,12,3,1,2,0,"gml-2.1"
4182,4182122,24,6,1996,19,7,1996,26,-25,0,0,16,4,1,2,0,"gml-2.1"
4182,4182123,24,6,1996,24,6,1996,1,7,0,0,12,3,1,2,0,"gml-2.1"
4182,4182124,1,7,1996,1,7,1996,1,2,0,0,12,3,1,2,0,"gml-2.1"
4182,4182125,3,7,1996,3,7,1996,1,2,0,0,12,3,1,2,0,"gml-2.1"
4182,4182126,5,7,1996,5,7,1996,1,2,0,0,12,3,1,2,0,"gml-2.1"
4182,4182127,7,7,1996,7,7,1996,1,10,0,0,12,3,1,2,0,"gml-2.1"
4182,4182128,17,7,1996,17,7,1996,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182129,18,7,1996,18,7,1996,1,4,0,0,12,3,1,2,0,"gml-2.1"
4182,4182130,22,7,1996,22,7,1996,1,2,0,0,12,3,1,2,0,"gml-2.1"
4182,4182131,24,7,1996,24,7,1996,1,2,0,0,16,4,1,2,0,"gml-2.1"
4182,4182132,26,7,1996,26,7,1996,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182133,27,7,1996,27,7,1996,1,2,0,0,12,3,1,2,0,"gml-2.1"
4182,4182134,29,7,1996,5,8,1996,8,-6,0,0,16,4,1,2,0,"gml-2.1"
4182,4182135,30,7,1996,30,7,1996,1,-9,0,0,12,3,1,2,0,"gml-2.1"
4182,4182136,-9,8,1996,-9,8,1996,-9,-9,0,0,7,3,1,2,0,"gml-2.1"
4182,4182137,1,8,1996,1,8,1996,1,3,0,0,12,3,1,2,0,"gml-2.1"
4182,4182138,4,8,1996,4,8,1996,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182139,5,8,1996,5,8,1996,1,3,0,0,12,3,1,2,0,"gml-2.1"
4182,4182140,8,8,1996,8,8,1996,1,0,0,0,17,4,1,2,0,"gml-2.1"
4182,4182141,8,8,1996,8,8,1996,1,2,0,0,17,4,1,2,0,"gml-2.1"
4182,4182142,10,8,1996,16,8,1996,7,-2,0,0,16,4,1,2,0,"gml-2.1"
4182,4182143,14,8,1996,14,8,1996,1,6,0,0,12,3,1,2,0,"gml-2.1"
4182,4182144,20,8,1996,20,8,1996,1,0,0,0,12,3,1,2,0,"gml-2.1"
4182,4182145,20,8,1996,23,8,1996,4,2,0,0,16,4,1,2,0,"gml-2.1"
4182,4182146,25,8,1996,25,8,1996,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182147,26,8,1996,26,8,1996,1,8,0,0,12,3,1,2,0,"gml-2.1"
4182,4182148,3,9,1996,3,9,1996,1,3,0,0,12,3,1,2,0,"gml-2.1"
4182,4182149,6,9,1996,6,9,1996,1,3,0,0,12,3,1,2,0,"gml-2.1"
4182,4182150,9,9,1996,9,9,1996,1,2,0,0,12,3,1,2,0,"gml-2.1"
4182,4182151,11,9,1996,13,9,1996,3,-1,0,0,16,4,1,2,0,"gml-2.1"
4182,4182152,12,9,1996,12,9,1996,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182153,13,9,1996,13,9,1996,1,3,0,0,12,3,1,2,0,"gml-2.1"
4182,4182154,16,9,1996,16,9,1996,1,2,0,0,12,3,1,2,0,"gml-2.1"
4182,4182155,18,9,1996,11,10,1996,24,-23,0,0,16,4,1,2,0,"gml-2.1"
4182,4182156,18,9,1996,18,9,1996,1,2,0,0,12,3,1,2,0,"gml-2.1"
4182,4182157,20,9,1996,20,9,1996,1,4,0,0,12,3,1,2,0,"gml-2.1"
4182,4182158,24,9,1996,24,9,1996,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182159,25,9,1996,25,9,1996,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182160,26,9,1996,26,9,1996,1,2,0,0,12,3,1,2,0,"gml-2.1"
4182,4182161,28,9,1996,28,9,1996,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182162,29,9,1996,29,9,1996,1,11,0,0,12,3,1,2,0,"gml-2.1"
4182,4182163,10,10,1996,10,10,1996,1,6,0,0,12,3,1,2,0,"gml-2.1"
4182,4182164,16,10,1996,16,10,1996,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182165,17,10,1996,17,10,1996,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182166,18,10,1996,24,10,1996,7,-4,0,0,16,4,1,2,0,"gml-2.1"
4182,4182167,20,10,1996,20,10,1996,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182168,21,10,1996,21,10,1996,1,6,0,0,12,3,1,2,0,"gml-2.1"
4182,4182169,27,10,1996,27,10,1996,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182170,28,10,1996,5,11,1996,9,-8,0,0,16,4,1,2,0,"gml-2.1"
4182,4182171,28,10,1996,28,10,1996,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182172,29,10,1996,29,10,1996,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182173,30,10,1996,30,10,1996,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182174,31,10,1996,31,10,1996,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182175,1,11,1996,1,11,1996,1,2,0,0,12,3,1,2,0,"gml-2.1"
4182,4182176,3,11,1996,3,11,1996,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182177,4,11,1996,4,11,1996,1,5,0,0,12,3,1,2,0,"gml-2.1"
4182,4182178,9,11,1996,13,11,1996,5,-1,0,0,16,4,1,2,0,"gml-2.1"
4182,4182179,12,11,1996,12,11,1996,1,7,0,0,12,3,1,2,0,"gml-2.1"
4182,4182180,19,11,1996,19,11,1996,1,0,0,0,12,3,1,2,0,"gml-2.1"
4182,4182181,19,11,1996,19,11,1996,1,5,0,0,16,4,1,2,0,"gml-2.1"
4182,4182182,24,11,1996,24,11,1996,1,0,0,0,12,3,1,2,0,"gml-2.1"
4182,4182183,24,11,1996,26,11,1996,3,-1,0,0,16,4,1,2,0,"gml-2.1"
4182,4182184,25,11,1996,25,11,1996,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182185,26,11,1996,26,11,1996,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182186,27,11,1996,27,11,1996,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182187,28,11,1996,28,11,1996,1,4,0,0,12,3,1,2,0,"gml-2.1"
4182,4182188,2,12,1996,2,12,1996,1,4,0,0,12,3,1,2,0,"gml-2.1"
4182,4182189,6,12,1996,9,12,1996,4,-2,0,0,16,4,1,2,0,"gml-2.1"
4182,4182190,7,12,1996,7,12,1996,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182191,8,12,1996,8,12,1996,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182192,9,12,1996,9,12,1996,1,2,0,0,12,3,1,2,0,"gml-2.1"
4182,4182193,11,12,1996,11,12,1996,1,4,0,0,12,3,1,2,0,"gml-2.1"
4182,4182194,15,12,1996,20,12,1996,6,-4,0,0,16,4,1,2,0,"gml-2.1"
4182,4182195,16,12,1996,16,12,1996,1,2,0,0,12,3,1,2,0,"gml-2.1"
4182,4182196,18,12,1996,18,12,1996,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182197,19,12,1996,19,12,1996,1,5,0,0,12,3,1,2,0,"gml-2.1"
4182,4182198,24,12,1996,24,12,1996,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182199,25,12,1996,25,12,1996,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182200,26,12,1996,27,12,1996,2,4,0,0,16,4,1,2,0,"gml-2.1"
4182,4182201,31,12,1996,31,12,1996,1,0,0,0,12,3,1,2,0,"gml-2.1"
4182,4182202,31,12,1996,16,1,1997,17,-13,0,0,16,4,1,2,0,"gml-2.1"
4182,4182203,3,1,1997,3,1,1997,1,10,0,0,12,3,1,2,0,"gml-2.1"
4182,4182204,13,1,1997,13,1,1997,1,6,0,0,12,3,1,2,0,"gml-2.1"
4182,4182205,19,1,1997,20,1,1997,2,0,0,0,12,3,1,2,0,"gml-2.1"
4182,4182206,20,1,1997,20,1,1997,1,0,0,0,12,3,1,2,0,"gml-2.1"
4182,4182207,20,1,1997,20,1,1997,1,1,0,0,16,4,1,2,0,"gml-2.1"
4182,4182208,21,1,1997,21,1,1997,1,6,0,0,12,3,1,2,0,"gml-2.1"
4182,4182209,27,1,1997,20,2,1997,25,-20,0,0,16,4,1,2,0,"gml-2.1"
4182,4182210,31,1,1997,31,1,1997,1,2,0,0,12,3,1,2,0,"gml-2.1"
4182,4182211,2,2,1997,2,2,1997,1,9,0,0,12,3,1,2,0,"gml-2.1"
4182,4182212,11,2,1997,11,2,1997,1,2,0,0,12,3,1,2,0,"gml-2.1"
4182,4182213,13,2,1997,13,2,1997,1,3,0,0,12,3,1,2,0,"gml-2.1"
4182,4182214,16,2,1997,16,2,1997,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182215,17,2,1997,17,2,1997,1,3,0,0,12,3,1,2,0,"gml-2.1"
4182,4182216,20,2,1997,20,2,1997,1,5,0,0,12,3,1,2,0,"gml-2.1"
4182,4182217,25,2,1997,3,3,1997,7,-2,0,0,16,4,1,2,0,"gml-2.1"
4182,4182218,1,3,1997,1,3,1997,1,4,0,0,12,3,1,2,0,"gml-2.1"
4182,4182219,5,3,1997,5,3,1997,1,2,0,0,12,3,1,2,0,"gml-2.1"
4182,4182220,7,3,1997,20,3,1997,14,-13,0,0,16,4,1,2,0,"gml-2.1"
4182,4182221,7,3,1997,7,3,1997,1,2,0,0,12,3,1,2,0,"gml-2.1"
4182,4182222,9,3,1997,9,3,1997,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182223,10,3,1997,10,3,1997,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182224,11,3,1997,11,3,1997,1,5,0,0,12,3,1,2,0,"gml-2.1"
4182,4182225,16,3,1997,16,3,1997,1,3,0,0,12,3,1,2,0,"gml-2.1"
4182,4182226,19,3,1997,19,3,1997,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182227,20,3,1997,-9,4,1997,-9,-9,0,0,15,4,1,2,0,"gml-2.1"
4182,4182228,25,3,1997,25,3,1997,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182229,26,3,1997,26,3,1997,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182230,27,3,1997,27,3,1997,1,0,0,0,12,3,1,2,0,"gml-2.1"
4182,4182231,27,3,1997,4,4,1997,9,-5,0,0,16,4,1,2,0,"gml-2.1"
4182,4182232,30,3,1997,30,3,1997,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182233,31,3,1997,31,3,1997,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182234,1,4,1997,1,4,1997,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182235,2,4,1997,2,4,1997,1,3,0,0,12,3,1,2,0,"gml-2.1"
4182,4182236,5,4,1997,5,4,1997,1,3,0,0,12,3,1,2,0,"gml-2.1"
4182,4182237,8,4,1997,8,4,1997,1,4,0,0,12,3,1,2,0,"gml-2.1"
4182,4182238,12,4,1997,7,5,1997,26,-19,0,0,16,4,1,2,0,"gml-2.1"
4182,4182239,18,4,1997,18,4,1997,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182240,19,4,1997,19,4,1997,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182241,20,4,1997,20,4,1997,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182242,21,4,1997,21,4,1997,1,9,0,0,12,3,1,2,0,"gml-2.1"
4182,4182243,30,4,1997,30,4,1997,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182244,1,5,1997,1,5,1997,1,4,0,0,12,3,1,2,0,"gml-2.1"
4182,4182245,5,5,1997,5,5,1997,1,2,0,0,12,3,1,2,0,"gml-2.1"
4182,4182246,7,5,1997,7,5,1997,1,5,0,0,12,3,1,2,0,"gml-2.1"
4182,4182247,12,5,1997,19,5,1997,8,-5,0,0,16,4,1,2,0,"gml-2.1"
4182,4182248,14,5,1997,14,5,1997,1,2,0,0,12,3,1,2,0,"gml-2.1"
4182,4182249,16,5,1997,16,5,1997,1,3,0,0,17,4,1,2,0,"gml-2.1"
4182,4182250,19,5,1997,19,5,1997,1,4,0,0,12,3,1,2,0,"gml-2.1"
4182,4182251,23,5,1997,30,5,1997,8,-7,0,0,16,4,1,2,0,"gml-2.1"
4182,4182252,23,5,1997,23,5,1997,1,2,0,0,12,3,1,2,0,"gml-2.1"
4182,4182253,25,5,1997,25,5,1997,1,4,0,0,12,3,1,2,0,"gml-2.1"
4182,4182254,29,5,1997,29,5,1997,1,6,0,0,12,3,1,2,0,"gml-2.1"
4182,4182255,4,6,1997,4,6,1997,1,3,0,0,16,4,1,2,0,"gml-2.1"
4182,4182256,7,6,1997,7,6,1997,1,14,0,0,16,4,1,2,0,"gml-2.1"
4182,4182257,21,6,1997,21,6,1997,1,1,0,0,16,4,1,2,0,"gml-2.1"
4182,4182258,22,6,1997,22,6,1997,1,9,0,0,1,2,1,2,0,"gml-2.1"
4182,4182259,1,7,1997,15,7,1997,15,6,0,0,16,4,1,2,0,"gml-2.1"
4182,4182260,21,7,1997,25,9,1997,67,-65,1,6,16,4,1,2,0,"gml-2.1"
4182,4182261,22,7,1997,22,7,1997,1,6,0,0,12,3,1,2,0,"gml-2.1"
4182,4182262,28,7,1997,28,7,1997,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182263,29,7,1997,29,7,1997,1,5,0,0,12,3,1,2,0,"gml-2.1"
4182,4182264,3,8,1997,3,8,1997,1,5,0,0,12,3,1,2,0,"gml-2.1"
4182,4182265,8,8,1997,8,8,1997,1,2,0,0,12,3,1,2,0,"gml-2.1"
4182,4182266,10,8,1997,10,8,1997,1,0,0,0,12,3,1,2,0,"gml-2.1"
4182,4182267,10,8,1997,10,8,1997,1,1,0,0,17,4,1,2,0,"gml-2.1"
4182,4182268,11,8,1997,11,8,1997,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182269,12,8,1997,12,8,1997,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182270,13,8,1997,13,8,1997,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182271,14,8,1997,14,8,1997,1,4,0,0,12,3,1,2,0,"gml-2.1"
4182,4182272,18,8,1997,18,8,1997,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182273,19,8,1997,19,8,1997,1,2,0,0,12,3,1,2,0,"gml-2.1"
4182,4182274,21,8,1997,21,8,1997,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182275,22,8,1997,22,8,1997,1,3,0,0,12,3,1,2,0,"gml-2.1"
4182,4182276,25,8,1997,25,8,1997,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182277,26,8,1997,26,8,1997,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182278,27,8,1997,27,8,1997,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182279,28,8,1997,28,8,1997,1,2,0,0,12,3,1,2,0,"gml-2.1"
4182,4182280,30,8,1997,30,8,1997,1,2,0,0,12,3,1,2,0,"gml-2.1"
4182,4182281,1,9,1997,1,9,1997,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182282,2,9,1997,2,9,1997,1,2,0,0,12,3,1,2,0,"gml-2.1"
4182,4182283,4,9,1997,4,9,1997,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182284,5,9,1997,5,9,1997,1,2,0,0,12,3,1,2,0,"gml-2.1"
4182,4182285,7,9,1997,7,9,1997,1,2,0,0,12,3,1,2,0,"gml-2.1"
4182,4182286,9,9,1997,9,9,1997,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182287,10,9,1997,10,9,1997,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182288,11,9,1997,11,9,1997,1,3,0,0,12,3,1,2,0,"gml-2.1"
4182,4182289,14,9,1997,14,9,1997,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182290,15,9,1997,15,9,1997,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182291,16,9,1997,16,9,1997,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182292,17,9,1997,17,9,1997,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182293,18,9,1997,18,9,1997,1,5,0,0,17,4,1,2,0,"gml-2.1"
4182,4182294,23,9,1997,23,9,1997,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182295,24,9,1997,24,9,1997,1,2,0,0,12,3,1,2,0,"gml-2.1"
4182,4182296,26,9,1997,26,9,1997,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182297,27,9,1997,27,9,1997,1,2,0,0,12,3,1,2,0,"gml-2.1"
4182,4182298,29,9,1997,7,11,1997,40,-39,0,0,16,4,1,2,0,"gml-2.1"
4182,4182299,29,9,1997,4,10,1997,6,-1,0,0,16,4,1,2,0,"gml-2.1"
4182,4182300,3,10,1997,3,10,1997,1,2,0,0,12,3,1,2,0,"gml-2.1"
4182,4182301,5,10,1997,5,10,1997,1,3,0,0,12,3,1,2,0,"gml-2.1"
4182,4182302,8,10,1997,8,10,1997,1,5,0,0,12,3,1,2,0,"gml-2.1"
4182,4182303,13,10,1997,13,10,1997,1,4,0,0,12,3,1,2,0,"gml-2.1"
4182,4182304,17,10,1997,17,10,1997,1,2,0,0,12,3,1,2,0,"gml-2.1"
4182,4182305,19,10,1997,19,10,1997,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182306,20,10,1997,20,10,1997,1,2,0,0,12,3,1,2,0,"gml-2.1"
4182,4182307,22,10,1997,22,10,1997,1,0,0,0,17,4,1,2,0,"gml-2.1"
4182,4182308,22,10,1997,22,10,1997,1,2,0,0,12,3,1,2,0,"gml-2.1"
4182,4182309,24,10,1997,24,10,1997,1,2,0,0,12,3,1,2,0,"gml-2.1"
4182,4182310,26,10,1997,26,10,1997,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182311,27,10,1997,27,10,1997,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182312,28,10,1997,28,10,1997,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182313,29,10,1997,29,10,1997,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182314,30,10,1997,30,10,1997,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182315,31,10,1997,31,10,1997,1,2,0,0,12,3,1,2,0,"gml-2.1"
4182,4182316,2,11,1997,2,11,1997,1,5,0,0,12,3,1,2,0,"gml-2.1"
4182,4182317,7,11,1997,7,11,1997,1,3,0,0,12,3,1,2,0,"gml-2.1"
4182,4182318,10,11,1997,10,11,1997,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182319,11,11,1997,31,12,1997,51,-50,0,0,16,4,1,2,0,"gml-2.1"
4182,4182320,11,11,1997,11,11,1997,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182321,12,11,1997,12,11,1997,1,4,0,0,12,3,1,2,0,"gml-2.1"
4182,4182322,16,11,1997,16,11,1997,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182323,17,11,1997,17,11,1997,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182324,18,11,1997,18,11,1997,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182325,19,11,1997,19,11,1997,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182326,20,11,1997,20,11,1997,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182327,21,11,1997,21,11,1997,1,2,0,0,12,3,1,2,0,"gml-2.1"
4182,4182328,23,11,1997,23,11,1997,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182329,24,11,1997,24,11,1997,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182330,25,11,1997,25,11,1997,1,2,0,0,12,3,1,2,0,"gml-2.1"
4182,4182331,27,11,1997,27,11,1997,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182332,28,11,1997,28,11,1997,1,1,0,0,12,3,1,2,0,"gml-2.1"
4182,4182333,29,11,1997,29,11,1997,1,2,0,0,12,3,1,2,0,"gml-2.1"
